index,Datum,Kvalitet,Snittemperatur,Year,Month,day_of_year,Over_10_5_days_in_a_row,0_or_under_5_days_in_a_row
6791,1962-08-05,Y,13.2,1962,8,217,0,0
6792,1962-08-06,Y,12.84,1962,8,218,1,0
6793,1962-08-07,Y,12.76,1962,8,219,0,0
6794,1962-08-08,Y,13.07,1962,8,220,0,0
6795,1962-08-09,Y,13.6,1962,8,221,0,0
6796,1962-08-10,Y,12.62,1962,8,222,0,0
6797,1962-08-11,Y,13.34,1962,8,223,1,0
6798,1962-08-12,Y,14.7,1962,8,224,0,0
6799,1962-08-13,Y,13.24,1962,8,225,0,0
6800,1962-08-14,Y,13.08,1962,8,226,0,0
6801,1962-08-15,Y,12.1,1962,8,227,0,0
6802,1962-08-16,Y,11.74,1962,8,228,1,0
6803,1962-08-17,Y,14.41,1962,8,229,0,0
6804,1962-08-18,Y,13.06,1962,8,230,0,0
6805,1962-08-19,Y,14.29,1962,8,231,0,0
6806,1962-08-20,Y,15.18,1962,8,232,0,0
6807,1962-08-21,Y,14.43,1962,8,233,1,0
6808,1962-08-22,Y,13.59,1962,8,234,0,0
6809,1962-08-23,Y,13.28,1962,8,235,0,0
6810,1962-08-24,Y,13.06,1962,8,236,0,0
6811,1962-08-25,Y,13.5,1962,8,237,0,0
6812,1962-08-26,Y,13.53,1962,8,238,1,0
6813,1962-08-27,Y,12.65,1962,8,239,0,0
6814,1962-08-28,Y,13.1,1962,8,240,0,0
6815,1962-08-29,Y,12.97,1962,8,241,0,0
6816,1962-08-30,Y,11.24,1962,8,242,0,0
6817,1962-08-31,Y,11.02,1962,8,243,1,0
6818,1962-09-01,Y,12.52,1962,9,244,0,0
6819,1962-09-02,Y,13.12,1962,9,245,0,0
6820,1962-09-03,Y,13.56,1962,9,246,0,0
6821,1962-09-04,Y,13.98,1962,9,247,0,0
6822,1962-09-05,Y,12.01,1962,9,248,1,0
6823,1962-09-06,Y,12.17,1962,9,249,0,0
6824,1962-09-07,Y,11.65,1962,9,250,0,0
6825,1962-09-08,Y,11.21,1962,9,251,0,0
6826,1962-09-09,Y,11.53,1962,9,252,0,0
6827,1962-09-10,Y,12.76,1962,9,253,1,0
6828,1962-09-11,Y,11.5,1962,9,254,0,0
6829,1962-09-12,Y,8.92,1962,9,255,0,0
6830,1962-09-13,Y,11.09,1962,9,256,0,0
6831,1962-09-14,Y,9.9,1962,9,257,0,0
6832,1962-09-15,Y,9.65,1962,9,258,0,0
6833,1962-09-16,Y,11.17,1962,9,259,0,0
6834,1962-09-17,Y,10.4,1962,9,260,0,0
6835,1962-09-18,Y,9.22,1962,9,261,0,0
6836,1962-09-19,Y,7.71,1962,9,262,0,0
6837,1962-09-20,Y,8.88,1962,9,263,0,0
6838,1962-09-21,Y,9.72,1962,9,264,0,0
6839,1962-09-22,Y,9.66,1962,9,265,0,0
6840,1962-09-23,Y,11.65,1962,9,266,0,0
6841,1962-09-24,Y,10.42,1962,9,267,0,0
6842,1962-09-25,Y,11.88,1962,9,268,0,0
6843,1962-09-26,Y,11.13,1962,9,269,0,0
6844,1962-09-27,Y,11.58,1962,9,270,1,0
6845,1962-09-28,Y,9.48,1962,9,271,0,0
6846,1962-09-29,Y,10.44,1962,9,272,0,0
6847,1962-09-30,Y,11.78,1962,9,273,0,0
6848,1962-10-01,Y,12.84,1962,10,274,0,0
6849,1962-10-02,Y,15.58,1962,10,275,0,0
6850,1962-10-03,Y,13.1,1962,10,276,1,0
6851,1962-10-04,Y,10.62,1962,10,277,0,0
6852,1962-10-05,Y,9.34,1962,10,278,0,0
6853,1962-10-06,Y,11.38,1962,10,279,0,0
6854,1962-10-07,Y,11.52,1962,10,280,0,0
6855,1962-10-08,Y,11.03,1962,10,281,0,0
6856,1962-10-09,Y,10.42,1962,10,282,0,0
6857,1962-10-10,Y,10.62,1962,10,283,1,0
6858,1962-10-11,Y,9.21,1962,10,284,0,0
6859,1962-10-12,Y,6.56,1962,10,285,0,0
6860,1962-10-13,Y,8.6,1962,10,286,0,0
6861,1962-10-14,Y,7.18,1962,10,287,0,0
6862,1962-10-15,Y,6.39,1962,10,288,0,0
6863,1962-10-16,Y,9.09,1962,10,289,0,0
6864,1962-10-17,Y,10.07,1962,10,290,0,0
6865,1962-10-18,Y,11.14,1962,10,291,0,0
6866,1962-10-19,Y,9.51,1962,10,292,0,0
6867,1962-10-20,Y,7.85,1962,10,293,0,0
6868,1962-10-21,Y,9.15,1962,10,294,0,0
6869,1962-10-22,Y,9.22,1962,10,295,0,0
6870,1962-10-23,Y,8.64,1962,10,296,0,0
6871,1962-10-24,Y,9.66,1962,10,297,0,0
6872,1962-10-25,Y,10.22,1962,10,298,0,0
6873,1962-10-26,Y,9.0,1962,10,299,0,0
6874,1962-10-27,Y,4.71,1962,10,300,0,0
6875,1962-10-28,Y,6.93,1962,10,301,0,0
6876,1962-10-29,Y,6.48,1962,10,302,0,0
6877,1962-10-30,Y,6.15,1962,10,303,0,0
6878,1962-10-31,Y,7.3,1962,10,304,0,0
6879,1962-11-01,Y,7.12,1962,11,305,0,0
6880,1962-11-02,Y,4.0,1962,11,306,0,0
6881,1962-11-03,Y,6.32,1962,11,307,0,0
6882,1962-11-04,Y,8.29,1962,11,308,0,0
6883,1962-11-05,Y,8.96,1962,11,309,0,0
6884,1962-11-06,Y,9.15,1962,11,310,0,0
6885,1962-11-07,Y,7.78,1962,11,311,0,0
6886,1962-11-08,Y,7.39,1962,11,312,0,0
6887,1962-11-09,Y,5.12,1962,11,313,0,0
6888,1962-11-10,Y,3.38,1962,11,314,0,0
6889,1962-11-11,Y,1.4,1962,11,315,0,0
6890,1962-11-12,Y,1.79,1962,11,316,0,0
6891,1962-11-13,Y,1.72,1962,11,317,0,0
6892,1962-11-14,Y,4.09,1962,11,318,0,0
6893,1962-11-15,Y,2.54,1962,11,319,0,0
6894,1962-11-16,Y,-0.7,1962,11,320,0,0
6895,1962-11-17,Y,-0.59,1962,11,321,0,0
6896,1962-11-18,Y,-0.28,1962,11,322,0,0
6897,1962-11-19,Y,0.32,1962,11,323,0,0
6898,1962-11-20,Y,0.1,1962,11,324,0,0
6899,1962-11-21,Y,-3.18,1962,11,325,0,0
6900,1962-11-22,Y,-1.93,1962,11,326,0,0
6901,1962-11-23,Y,-4.25,1962,11,327,0,0
6902,1962-11-24,Y,-1.56,1962,11,328,0,0
6903,1962-11-25,Y,2.18,1962,11,329,0,0
6904,1962-11-26,Y,5.58,1962,11,330,0,0
6905,1962-11-27,Y,4.23,1962,11,331,0,0
6906,1962-11-28,Y,2.65,1962,11,332,0,0
6907,1962-11-29,Y,0.09,1962,11,333,0,0
6908,1962-11-30,Y,-3.69,1962,11,334,0,0
6909,1962-12-01,Y,-4.0,1962,12,335,0,0
6910,1962-12-02,Y,3.48,1962,12,336,0,0
6911,1962-12-03,Y,4.37,1962,12,337,0,0
6912,1962-12-04,Y,4.49,1962,12,338,0,0
6913,1962-12-05,Y,2.52,1962,12,339,0,0
6914,1962-12-06,Y,3.86,1962,12,340,0,0
6915,1962-12-07,Y,4.43,1962,12,341,0,0
6916,1962-12-08,Y,3.73,1962,12,342,0,0
6917,1962-12-09,Y,4.51,1962,12,343,0,0
6918,1962-12-10,Y,2.49,1962,12,344,0,0
6919,1962-12-11,Y,1.06,1962,12,345,0,0
6920,1962-12-12,Y,3.53,1962,12,346,0,0
6921,1962-12-13,Y,-0.09,1962,12,347,0,0
6922,1962-12-14,Y,-3.9,1962,12,348,0,0
6923,1962-12-15,Y,-0.18,1962,12,349,0,0
6924,1962-12-16,Y,-0.94,1962,12,350,0,0
6925,1962-12-17,Y,-5.37,1962,12,351,0,1
6926,1962-12-18,Y,-5.58,1962,12,352,0,0
6927,1962-12-19,Y,-7.94,1962,12,353,0,0
6928,1962-12-20,Y,-7.01,1962,12,354,0,0
6929,1962-12-21,Y,-5.52,1962,12,355,0,0
6930,1962-12-22,Y,-9.22,1962,12,356,0,1
6931,1962-12-23,Y,-2.85,1962,12,357,0,0
6932,1962-12-24,Y,-1.61,1962,12,358,0,0
6933,1962-12-25,Y,0.43,1962,12,359,0,0
6934,1962-12-26,Y,-1.52,1962,12,360,0,0
6935,1962-12-27,Y,-4.61,1962,12,361,0,0
6936,1962-12-28,Y,-6.16,1962,12,362,0,0
6937,1962-12-29,Y,-7.42,1962,12,363,0,0
6938,1962-12-30,Y,-8.45,1962,12,364,0,1
6939,1962-12-31,Y,-13.07,1962,12,365,0,0
6940,1963-01-01,Y,-7.0,1963,1,1,0,0
6941,1963-01-02,Y,-5.76,1963,1,2,0,0
6942,1963-01-03,Y,-11.49,1963,1,3,0,0
6943,1963-01-04,Y,-4.7,1963,1,4,0,1
6944,1963-01-05,Y,-3.92,1963,1,5,0,0
6945,1963-01-06,Y,-10.93,1963,1,6,0,0
6946,1963-01-07,Y,-12.85,1963,1,7,0,0
6947,1963-01-08,Y,-8.3,1963,1,8,0,0
6948,1963-01-09,Y,-8.45,1963,1,9,0,1
6949,1963-01-10,Y,-12.64,1963,1,10,0,0
6950,1963-01-11,Y,-17.12,1963,1,11,0,0
6951,1963-01-12,Y,-13.48,1963,1,12,0,0
6952,1963-01-13,Y,-6.47,1963,1,13,0,0
6953,1963-01-14,Y,-11.79,1963,1,14,0,1
6954,1963-01-15,Y,-13.52,1963,1,15,0,0
6955,1963-01-16,Y,-11.2,1963,1,16,0,0
6956,1963-01-17,Y,-13.9,1963,1,17,0,0
6957,1963-01-18,Y,-10.79,1963,1,18,0,0
6958,1963-01-19,Y,-3.56,1963,1,19,0,1
6959,1963-01-20,Y,-6.99,1963,1,20,0,0
6960,1963-01-21,Y,-10.44,1963,1,21,0,0
6961,1963-01-22,Y,-7.11,1963,1,22,0,0
6962,1963-01-23,Y,-3.98,1963,1,23,0,0
6963,1963-01-24,Y,0.01,1963,1,24,0,0
6964,1963-01-25,Y,-1.65,1963,1,25,0,0
6965,1963-01-26,Y,-1.28,1963,1,26,0,0
6966,1963-01-27,Y,-4.19,1963,1,27,0,0
6967,1963-01-28,Y,-2.38,1963,1,28,0,0
6968,1963-01-29,Y,-2.57,1963,1,29,0,1
6969,1963-01-30,Y,-4.43,1963,1,30,0,0
6970,1963-01-31,Y,-5.98,1963,1,31,0,0
6971,1963-02-01,Y,-9.55,1963,2,32,0,0
6972,1963-02-02,Y,-7.87,1963,2,33,0,0
6973,1963-02-03,Y,-6.74,1963,2,34,0,1
6974,1963-02-04,Y,-6.75,1963,2,35,0,0
6975,1963-02-05,Y,-6.36,1963,2,36,0,0
6976,1963-02-06,Y,-4.2,1963,2,37,0,0
6977,1963-02-07,Y,-8.78,1963,2,38,0,0
6978,1963-02-08,Y,-8.64,1963,2,39,0,1
6979,1963-02-09,Y,-4.76,1963,2,40,0,0
6980,1963-02-10,Y,-3.88,1963,2,41,0,0
6981,1963-02-11,Y,-3.62,1963,2,42,0,0
6982,1963-02-12,Y,-4.57,1963,2,43,0,0
6983,1963-02-13,Y,-3.18,1963,2,44,0,1
6984,1963-02-14,Y,-4.03,1963,2,45,0,0
6985,1963-02-15,Y,-6.23,1963,2,46,0,0
6986,1963-02-16,Y,-9.67,1963,2,47,0,0
6987,1963-02-17,Y,-8.18,1963,2,48,0,0
6988,1963-02-18,Y,-14.16,1963,2,49,0,1
6989,1963-02-19,Y,-15.2,1963,2,50,0,0
6990,1963-02-20,Y,-15.5,1963,2,51,0,0
6991,1963-02-21,Y,-10.14,1963,2,52,0,0
6992,1963-02-22,Y,-4.45,1963,2,53,0,0
6993,1963-02-23,Y,-2.69,1963,2,54,0,1
6994,1963-02-24,Y,-0.05,1963,2,55,0,0
6995,1963-02-25,Y,0.33,1963,2,56,0,0
6996,1963-02-26,Y,-0.42,1963,2,57,0,0
6997,1963-02-27,Y,-0.95,1963,2,58,0,0
6998,1963-02-28,Y,-4.98,1963,2,59,0,0
6999,1963-03-01,Y,-3.71,1963,3,60,0,0
7000,1963-03-02,Y,-1.7,1963,3,61,0,1
7001,1963-03-03,Y,-3.56,1963,3,62,0,0
7002,1963-03-04,Y,-8.25,1963,3,63,0,0
7003,1963-03-05,Y,-2.32,1963,3,64,0,0
7004,1963-03-06,Y,1.34,1963,3,65,0,0
7005,1963-03-07,Y,1.32,1963,3,66,0,0
7006,1963-03-08,Y,0.84,1963,3,67,0,0
7007,1963-03-09,Y,-3.05,1963,3,68,0,0
7008,1963-03-10,Y,-1.81,1963,3,69,0,0
7009,1963-03-11,Y,0.43,1963,3,70,0,0
7010,1963-03-12,Y,0.91,1963,3,71,0,0
7011,1963-03-13,Y,-4.04,1963,3,72,0,0
7012,1963-03-14,Y,-7.23,1963,3,73,0,0
7013,1963-03-15,Y,-4.48,1963,3,74,0,0
7014,1963-03-16,Y,-1.6,1963,3,75,0,0
7015,1963-03-17,Y,-0.28,1963,3,76,0,1
7016,1963-03-18,Y,-1.55,1963,3,77,0,0
7017,1963-03-19,Y,-1.5,1963,3,78,0,0
7018,1963-03-20,Y,-2.99,1963,3,79,0,0
7019,1963-03-21,Y,-3.7,1963,3,80,0,0
7020,1963-03-22,Y,-4.63,1963,3,81,0,1
7021,1963-03-23,Y,-2.68,1963,3,82,0,0
7022,1963-03-24,Y,0.82,1963,3,83,0,0
7023,1963-03-25,Y,1.45,1963,3,84,0,0
7024,1963-03-26,Y,1.08,1963,3,85,0,0
7025,1963-03-27,Y,-0.09,1963,3,86,0,0
7026,1963-03-28,Y,0.55,1963,3,87,0,0
7027,1963-03-29,Y,1.06,1963,3,88,0,0
7028,1963-03-30,Y,-0.05,1963,3,89,0,0
7029,1963-03-31,Y,0.37,1963,3,90,0,0
7030,1963-04-01,Y,0.09,1963,4,91,0,0
7031,1963-04-02,Y,0.12,1963,4,92,0,0
7032,1963-04-03,Y,1.31,1963,4,93,0,0
7033,1963-04-04,Y,2.75,1963,4,94,0,0
7034,1963-04-05,Y,2.28,1963,4,95,0,0
7035,1963-04-06,Y,2.25,1963,4,96,0,0
7036,1963-04-07,Y,3.3,1963,4,97,0,0
7037,1963-04-08,Y,4.11,1963,4,98,0,0
7038,1963-04-09,Y,4.69,1963,4,99,0,0
7039,1963-04-10,Y,8.78,1963,4,100,0,0
7040,1963-04-11,Y,7.58,1963,4,101,0,0
7041,1963-04-12,Y,6.23,1963,4,102,0,0
7042,1963-04-13,Y,4.02,1963,4,103,0,0
7043,1963-04-14,Y,4.94,1963,4,104,0,0
7044,1963-04-15,Y,4.47,1963,4,105,0,0
7045,1963-04-16,Y,4.13,1963,4,106,0,0
7046,1963-04-17,Y,5.65,1963,4,107,0,0
7047,1963-04-18,Y,7.87,1963,4,108,0,0
7048,1963-04-19,Y,6.27,1963,4,109,0,0
7049,1963-04-20,Y,6.65,1963,4,110,0,0
7050,1963-04-21,Y,5.56,1963,4,111,0,0
7051,1963-04-22,Y,6.01,1963,4,112,0,0
7052,1963-04-23,Y,4.25,1963,4,113,0,0
7053,1963-04-24,Y,5.8,1963,4,114,0,0
7054,1963-04-25,Y,5.35,1963,4,115,0,0
7055,1963-04-26,Y,4.64,1963,4,116,0,0
7056,1963-04-27,Y,4.67,1963,4,117,0,0
7057,1963-04-28,Y,5.86,1963,4,118,0,0
7058,1963-04-29,Y,6.74,1963,4,119,0,0
7059,1963-04-30,Y,6.54,1963,4,120,0,0
7060,1963-05-01,Y,5.39,1963,5,121,0,0
7061,1963-05-02,Y,5.99,1963,5,122,0,0
7062,1963-05-03,Y,5.94,1963,5,123,0,0
7063,1963-05-04,Y,9.62,1963,5,124,0,0
7064,1963-05-05,Y,8.14,1963,5,125,0,0
7065,1963-05-06,Y,7.39,1963,5,126,0,0
7066,1963-05-07,Y,8.38,1963,5,127,0,0
7067,1963-05-08,Y,11.2,1963,5,128,0,0
7068,1963-05-09,Y,14.25,1963,5,129,0,0
7069,1963-05-10,Y,14.18,1963,5,130,0,0
7070,1963-05-11,Y,11.3,1963,5,131,0,0
7071,1963-05-12,Y,9.45,1963,5,132,0,0
7072,1963-05-13,Y,13.14,1963,5,133,0,0
7073,1963-05-14,Y,10.25,1963,5,134,0,0
7074,1963-05-15,Y,10.32,1963,5,135,0,0
7075,1963-05-16,Y,9.62,1963,5,136,0,0
7076,1963-05-17,Y,8.2,1963,5,137,0,0
7077,1963-05-18,Y,7.86,1963,5,138,0,0
7078,1963-05-19,Y,6.01,1963,5,139,0,0
7079,1963-05-20,Y,8.02,1963,5,140,0,0
7080,1963-05-21,Y,10.41,1963,5,141,0,0
7081,1963-05-22,Y,10.39,1963,5,142,0,0
7082,1963-05-23,Y,13.66,1963,5,143,0,0
7083,1963-05-24,Y,14.63,1963,5,144,0,0
7084,1963-05-25,Y,17.55,1963,5,145,1,0
7085,1963-05-26,Y,18.51,1963,5,146,0,0
7086,1963-05-27,Y,17.51,1963,5,147,0,0
7087,1963-05-28,Y,18.82,1963,5,148,0,0
7088,1963-05-29,Y,18.17,1963,5,149,0,0
7089,1963-05-30,Y,18.47,1963,5,150,1,0
7090,1963-05-31,Y,17.73,1963,5,151,0,0
7091,1963-06-01,Y,15.53,1963,6,152,0,0
7092,1963-06-02,Y,14.5,1963,6,153,0,0
7093,1963-06-03,Y,16.35,1963,6,154,0,0
7094,1963-06-04,Y,13.98,1963,6,155,1,0
7095,1963-06-05,Y,15.8,1963,6,156,0,0
7096,1963-06-06,Y,19.17,1963,6,157,0,0
7097,1963-06-07,Y,19.03,1963,6,158,0,0
7098,1963-06-08,Y,19.79,1963,6,159,0,0
7099,1963-06-09,Y,18.92,1963,6,160,1,0
7100,1963-06-10,Y,17.31,1963,6,161,0,0
7101,1963-06-11,Y,17.36,1963,6,162,0,0
7102,1963-06-12,Y,17.35,1963,6,163,0,0
7103,1963-06-13,Y,15.2,1963,6,164,0,0
7104,1963-06-14,Y,16.47,1963,6,165,1,0
7105,1963-06-15,Y,17.03,1963,6,166,0,0
7106,1963-06-16,Y,15.87,1963,6,167,0,0
7107,1963-06-17,Y,14.85,1963,6,168,0,0
7108,1963-06-18,Y,15.54,1963,6,169,0,0
7109,1963-06-19,Y,14.62,1963,6,170,1,0
7110,1963-06-20,Y,14.17,1963,6,171,0,0
7111,1963-06-21,Y,15.04,1963,6,172,0,0
7112,1963-06-22,Y,14.35,1963,6,173,0,0
7113,1963-06-23,Y,13.42,1963,6,174,0,0
7114,1963-06-24,Y,13.84,1963,6,175,1,0
7115,1963-06-25,Y,15.45,1963,6,176,0,0
7116,1963-06-26,Y,13.02,1963,6,177,0,0
7117,1963-06-27,Y,14.17,1963,6,178,0,0
7118,1963-06-28,Y,15.52,1963,6,179,0,0
7119,1963-06-29,Y,14.64,1963,6,180,1,0
7120,1963-06-30,Y,15.96,1963,6,181,0,0
7121,1963-07-01,Y,17.31,1963,7,182,0,0
7122,1963-07-02,Y,18.29,1963,7,183,0,0
7123,1963-07-03,Y,18.66,1963,7,184,0,0
7124,1963-07-04,Y,19.06,1963,7,185,1,0
7125,1963-07-05,Y,18.8,1963,7,186,0,0
7126,1963-07-06,Y,15.83,1963,7,187,0,0
7127,1963-07-07,Y,13.55,1963,7,188,0,0
7128,1963-07-08,Y,14.92,1963,7,189,0,0
7129,1963-07-09,Y,13.76,1963,7,190,1,0
7130,1963-07-10,Y,13.78,1963,7,191,0,0
7131,1963-07-11,Y,12.21,1963,7,192,0,0
7132,1963-07-12,Y,12.8,1963,7,193,0,0
7133,1963-07-13,Y,14.49,1963,7,194,0,0
7134,1963-07-14,Y,14.58,1963,7,195,1,0
7135,1963-07-15,Y,14.82,1963,7,196,0,0
7136,1963-07-16,Y,15.39,1963,7,197,0,0
7137,1963-07-17,Y,14.34,1963,7,198,0,0
7138,1963-07-18,Y,15.0,1963,7,199,0,0
7139,1963-07-19,Y,16.4,1963,7,200,1,0
7140,1963-07-20,Y,15.48,1963,7,201,0,0
7141,1963-07-21,Y,15.06,1963,7,202,0,0
7142,1963-07-22,Y,15.68,1963,7,203,0,0
7143,1963-07-23,Y,17.73,1963,7,204,0,0
7144,1963-07-24,Y,17.65,1963,7,205,1,0
7145,1963-07-25,Y,16.57,1963,7,206,0,0
7146,1963-07-26,Y,14.42,1963,7,207,0,0
7147,1963-07-27,Y,14.73,1963,7,208,0,0
7148,1963-07-28,Y,12.24,1963,7,209,0,0
7149,1963-07-29,Y,14.1,1963,7,210,1,0
7150,1963-07-30,Y,16.75,1963,7,211,0,0
7151,1963-07-31,Y,19.9,1963,7,212,0,0
7152,1963-08-01,Y,17.84,1963,8,213,0,0
7153,1963-08-02,Y,16.65,1963,8,214,0,0
7154,1963-08-03,Y,18.13,1963,8,215,1,0
7155,1963-08-04,Y,19.88,1963,8,216,0,0
7156,1963-08-05,Y,18.15,1963,8,217,0,0
7157,1963-08-06,Y,18.78,1963,8,218,0,0
7158,1963-08-07,Y,18.88,1963,8,219,0,0
7159,1963-08-08,Y,16.84,1963,8,220,1,0
7160,1963-08-09,Y,15.78,1963,8,221,0,0
7161,1963-08-10,Y,13.94,1963,8,222,0,0
7162,1963-08-11,Y,14.84,1963,8,223,0,0
7163,1963-08-12,Y,15.38,1963,8,224,0,0
7164,1963-08-13,Y,14.85,1963,8,225,1,0
7165,1963-08-14,Y,15.47,1963,8,226,0,0
7166,1963-08-15,Y,15.08,1963,8,227,0,0
7167,1963-08-16,Y,13.79,1963,8,228,0,0
7168,1963-08-17,Y,15.48,1963,8,229,0,0
7169,1963-08-18,Y,15.64,1963,8,230,1,0
7170,1963-08-19,Y,15.12,1963,8,231,0,0
7171,1963-08-20,Y,13.45,1963,8,232,0,0
7172,1963-08-21,Y,14.09,1963,8,233,0,0
7173,1963-08-22,Y,13.94,1963,8,234,0,0
7174,1963-08-23,Y,13.79,1963,8,235,1,0
7175,1963-08-24,Y,13.56,1963,8,236,0,0
7176,1963-08-25,Y,14.35,1963,8,237,0,0
7177,1963-08-26,Y,14.51,1963,8,238,0,0
7178,1963-08-27,Y,14.7,1963,8,239,0,0
7179,1963-08-28,Y,14.35,1963,8,240,1,0
7180,1963-08-29,Y,12.95,1963,8,241,0,0
7181,1963-08-30,Y,13.62,1963,8,242,0,0
7182,1963-08-31,Y,14.08,1963,8,243,0,0
7183,1963-09-01,Y,13.43,1963,9,244,0,0
7184,1963-09-02,Y,14.98,1963,9,245,1,0
7185,1963-09-03,Y,15.5,1963,9,246,0,0
7186,1963-09-04,Y,13.38,1963,9,247,0,0
7187,1963-09-05,Y,12.39,1963,9,248,0,0
7188,1963-09-06,Y,13.49,1963,9,249,0,0
7189,1963-09-07,Y,13.03,1963,9,250,1,0
7190,1963-09-08,Y,13.7,1963,9,251,0,0
7191,1963-09-09,Y,13.52,1963,9,252,0,0
7192,1963-09-10,Y,12.62,1963,9,253,0,0
7193,1963-09-11,Y,12.55,1963,9,254,0,0
7194,1963-09-12,Y,12.84,1963,9,255,1,0
7195,1963-09-13,Y,12.66,1963,9,256,0,0
7196,1963-09-14,Y,13.59,1963,9,257,0,0
7197,1963-09-15,Y,13.94,1963,9,258,0,0
7198,1963-09-16,Y,14.85,1963,9,259,0,0
7199,1963-09-17,Y,14.56,1963,9,260,1,0
7200,1963-09-18,Y,13.54,1963,9,261,0,0
7201,1963-09-19,Y,10.03,1963,9,262,0,0
7202,1963-09-20,Y,10.62,1963,9,263,0,0
7203,1963-09-21,Y,12.27,1963,9,264,0,0
7204,1963-09-22,Y,12.33,1963,9,265,1,0
7205,1963-09-23,Y,13.11,1963,9,266,0,0
7206,1963-09-24,Y,14.88,1963,9,267,0,0
7207,1963-09-25,Y,13.95,1963,9,268,0,0
7208,1963-09-26,Y,10.76,1963,9,269,0,0
7209,1963-09-27,Y,10.53,1963,9,270,1,0
7210,1963-09-28,Y,11.09,1963,9,271,0,0
7211,1963-09-29,Y,9.99,1963,9,272,0,0
7212,1963-09-30,Y,8.65,1963,9,273,0,0
7213,1963-10-01,Y,9.86,1963,10,274,0,0
7214,1963-10-02,Y,9.37,1963,10,275,0,0
7215,1963-10-03,Y,8.78,1963,10,276,0,0
7216,1963-10-04,Y,9.36,1963,10,277,0,0
7217,1963-10-05,Y,8.34,1963,10,278,0,0
7218,1963-10-06,Y,7.23,1963,10,279,0,0
7219,1963-10-07,Y,5.46,1963,10,280,0,0
7220,1963-10-08,Y,9.04,1963,10,281,0,0
7221,1963-10-09,Y,10.78,1963,10,282,0,0
7222,1963-10-10,Y,10.26,1963,10,283,0,0
7223,1963-10-11,Y,10.66,1963,10,284,0,0
7224,1963-10-12,Y,10.85,1963,10,285,0,0
7225,1963-10-13,Y,9.99,1963,10,286,0,0
7226,1963-10-14,Y,6.31,1963,10,287,0,0
7227,1963-10-15,Y,5.86,1963,10,288,0,0
7228,1963-10-16,Y,9.19,1963,10,289,0,0
7229,1963-10-17,Y,9.38,1963,10,290,0,0
7230,1963-10-18,Y,9.74,1963,10,291,0,0
7231,1963-10-19,Y,10.86,1963,10,292,0,0
7232,1963-10-20,Y,9.95,1963,10,293,0,0
7233,1963-10-21,Y,11.32,1963,10,294,0,0
7234,1963-10-22,Y,11.0,1963,10,295,0,0
7235,1963-10-23,Y,7.59,1963,10,296,0,0
7236,1963-10-24,Y,9.83,1963,10,297,0,0
7237,1963-10-25,Y,9.66,1963,10,298,0,0
7238,1963-10-26,Y,9.01,1963,10,299,0,0
7239,1963-10-27,Y,9.05,1963,10,300,0,0
7240,1963-10-28,Y,8.61,1963,10,301,0,0
7241,1963-10-29,Y,7.43,1963,10,302,0,0
7242,1963-10-30,Y,3.4,1963,10,303,0,0
7243,1963-10-31,Y,6.15,1963,10,304,0,0
7244,1963-11-01,Y,6.38,1963,11,305,0,0
7245,1963-11-02,Y,7.75,1963,11,306,0,0
7246,1963-11-03,Y,6.95,1963,11,307,0,0
7247,1963-11-04,Y,5.48,1963,11,308,0,0
7248,1963-11-05,Y,6.65,1963,11,309,0,0
7249,1963-11-06,Y,7.37,1963,11,310,0,0
7250,1963-11-07,Y,7.53,1963,11,311,0,0
7251,1963-11-08,Y,8.58,1963,11,312,0,0
7252,1963-11-09,Y,8.06,1963,11,313,0,0
7253,1963-11-10,Y,3.87,1963,11,314,0,0
7254,1963-11-11,Y,3.24,1963,11,315,0,0
7255,1963-11-12,Y,7.7,1963,11,316,0,0
7256,1963-11-13,Y,7.59,1963,11,317,0,0
7257,1963-11-14,Y,6.26,1963,11,318,0,0
7258,1963-11-15,Y,5.83,1963,11,319,0,0
7259,1963-11-16,Y,3.8,1963,11,320,0,0
7260,1963-11-17,Y,3.04,1963,11,321,0,0
7261,1963-11-18,Y,6.0,1963,11,322,0,0
7262,1963-11-19,Y,5.58,1963,11,323,0,0
7263,1963-11-20,Y,1.28,1963,11,324,0,0
7264,1963-11-21,Y,4.2,1963,11,325,0,0
7265,1963-11-22,Y,3.12,1963,11,326,0,0
7266,1963-11-23,Y,1.38,1963,11,327,0,0
7267,1963-11-24,Y,-0.5,1963,11,328,0,0
7268,1963-11-25,Y,3.32,1963,11,329,0,0
7269,1963-11-26,Y,5.41,1963,11,330,0,0
7270,1963-11-27,Y,3.97,1963,11,331,0,0
7271,1963-11-28,Y,4.65,1963,11,332,0,0
7272,1963-11-29,Y,5.5,1963,11,333,0,0
7273,1963-11-30,Y,4.2,1963,11,334,0,0
7274,1963-12-01,Y,2.24,1963,12,335,0,0
7275,1963-12-02,Y,2.14,1963,12,336,0,0
7276,1963-12-03,Y,0.95,1963,12,337,0,0
7277,1963-12-04,Y,-0.12,1963,12,338,0,0
7278,1963-12-05,Y,-2.09,1963,12,339,0,0
7279,1963-12-06,Y,-0.05,1963,12,340,0,0
7280,1963-12-07,Y,-1.43,1963,12,341,0,0
7281,1963-12-08,Y,-0.93,1963,12,342,0,1
7282,1963-12-09,Y,-0.05,1963,12,343,0,0
7283,1963-12-10,Y,-0.59,1963,12,344,0,0
